	0.249505	72.118	56.0695	57.0792	72.8574	49.3869	20	0	0	20	0
	0.250495	72.0752	55.9997	57.0134	72.8202	49.3698	20	0	0	20	0
	0.251485	72.0333	55.9321	56.9497	72.7837	49.3528	20	0	0	20	0
	0.252475	71.9922	55.8665	56.8878	72.7479	49.3359	20	0	0	20	0
	0.253465	71.952	55.8029	56.8276	72.7128	49.3192	20	0	0	20	0
	0.254455	71.9126	55.7411	56.7692	72.6782	49.3025	20	0	0	20	0
	0.255445	71.8739	55.681	56.7123	72.6443	49.286	20	0	0	20	0
	0.256435	71.836	55.6226	56.657	72.611	49.2696	20	0	0	20	0
	0.257425	71.7989	55.5659	56.6032	72.5783	49.2533	20	0	0	20	0
	0.258415	71.7624	55.5106	56.5508	72.5462	49.2371	20	0	0	20	0
	0.259406	71.7267	55.4568	56.4997	72.5146	49.221	20	0	0	20	0
	0.260396	71.6916	55.4044	56.45	72.4836	49.2051	20	0	0	20	0
	0.261386	71.6572	55.3533	56.4014	72.4531	49.1892	20	0	0	20	0
	0.262376	71.6234	55.3035	56.3541	72.4231	49.1735	20	0	0	20	0
	0.263366	71.5903	55.2549	56.3079	72.3936	49.1578	20	0	0	20	0
	0.264356	71.5577	55.2075	56.2627	72.3646	49.1423	20	0	0	20	0
	0.265346	71.5257	55.1612	56.2187	72.3361	49.1269	20	0	0	20	0
	0.266336	71.4943	55.116	56.1756	72.3081	49.1116	20	0	0	20	0
	0.267326	71.4634	55.0719	56.1335	72.2805	49.0965	20	0	0	20	0
	0.268316	71.4331	55.0288	56.0924	72.2534	49.0814	20	0	0	20	0
	0.269307	71.4033	54.9866	56.0522	72.2267	49.0665	20	0	0	20	0
	0.270297	71.374	54.9454	56.0128	72.2004	49.0516	20	0	0	20	0
	0.271287	71.3452	54.9051	55.9743	72.1746	49.0369	20	0	0	20	0
	0.272277	71.3169	54.8657	55.9366	72.1491	49.0223	20	0	0	20	0
	0.273267	71.289	54.8271	55.8997	72.1241	49.0078	20	0	0	20	0
	0.274257	71.2616	54.7893	55.8636	72.0994	48.9934	20	0	0	20	0
	0.275247	71.2347	54.7523	55.8282	72.0751	48.9791	20	0	0	20	0
